fiscal_year,month_numeric,month,item,revised_estimates_rs,provisional_actuals_rs,perc_actuals_to_revised_estimates_current,perc_actuals_to_revised_estimates_coppy,released_on,updated_on,data_source,data_url
2025-2026,2,February,Investment (-) / Redemption (+) of Surplus Cash,,-152359.00,,,2026-03-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/2/2025-2026.aspx
2025-2026,2,February,Ways & Means Advances,,0.00,,,2026-03-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/2/2025-2026.aspx
2025-2026,2,February,TOTAL FINANCING,1558492.11,1252648.87,80%,(86%),2026-03-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/2/2025-2026.aspx
2025-2026,4,April,External Financing,23490.39,-3836.01,-16 %,(-10%),2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,Domestic Financing,1545445.76,190168.01,12%,(13%),2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,Market Borrowings,1153833.94,63130.13,5%,(11%),2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,Securities against Small Savings,343382.46,-34791.23,-10%,(-8%),2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,State Provident Funds,5000.00,1920.18,38%,(58%),2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,Special Deposits,0.00,-25.89,,,2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,National Small Saving Fund,0.00,69851.30,,,2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,Savings Deposit and Certificates,200848.53,24125.33,12%,(9%),2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,Public Provident Funds,104814.02,-3827.37,-4%,(5%),2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,Investment In Securities,-304075.68,37154.85,-12%,(-9%),2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,Income/Expenditure of NSSF,-1586.87,12398.49,-781%,(-1332%),2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,Others,40744.98,105531.27,259%,(-95%),2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,Cash Balance {Decrease(+)/Increase(-)},2484.38,4582.25,184%,(3%),2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,Investment (-) / Redemption (+) of Surplus Cash,,-20030.00,,,2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,Ways & Means Advances,,0.00,,,2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,4,April,TOTAL FINANCING,1568936.15,186332.00,12%,(13%),2025-05-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/4/2025-2026.aspx
2025-2026,5,May,External Financing,23490.39,-5386.39,-23 %,(8%),2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,Domestic Financing,1545445.76,18549.82,1%,(3%),2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,Market Borrowings,1153833.94,98279.56,9%,(14%),2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,Securities against Small Savings,343382.46,-45208.66,-13%,(-25%),2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,State Provident Funds,5000.00,-987.26,-20%,(2%),2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,Special Deposits,0.00,-232.44,,,2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,National Small Saving Fund,0.00,107736.03,,,2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,Savings Deposit and Certificates,200848.53,42646.78,21%,(16%),2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,Public Provident Funds,104814.02,-3003.19,-3%,(7%),2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,Investment In Securities,-304075.68,49885.87,-16%,(-29%),2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,Income/Expenditure of NSSF,-1586.87,18206.57,-1147%,(-147%),2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,Others,40744.98,103742.32,255%,(-75%),2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,Cash Balance {Decrease(+)/Increase(-)},2484.38,4582.27,184%,(3%),2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,Investment (-) / Redemption (+) of Surplus Cash,,-249362.00,,,2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,Ways & Means Advances,,0.00,,,2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,5,May,TOTAL FINANCING,1568936.15,13163.43,1%,(3%),2025-06-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/5/2025-2026.aspx
2025-2026,6,June,External Financing,23490.39,-2498.95,-11 %,(0%),2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,Domestic Financing,1545445.76,283230.65,18%,(8%),2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,Market Borrowings,1153833.94,237158.17,21%,(13%),2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,Securities against Small Savings,343382.46,-59396.01,-17%,(6%),2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,State Provident Funds,5000.00,-3165.67,-63%,(-39%),2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,Special Deposits,0.00,1467.05,,,2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,National Small Saving Fund,0.00,162513.32,,,2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,Savings Deposit and Certificates,200848.53,71927.39,36%,(23%),2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,Public Provident Funds,104814.02,-2555.12,-2%,(8%),2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,Investment In Securities,-304075.68,68907.55,-23%,(5%),2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,Income/Expenditure of NSSF,-1586.87,24233.50,-1527%,(-213%),2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,Others,40744.98,86176.95,212%,(-27%),2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,Cash Balance {Decrease(+)/Increase(-)},2484.38,4582.84,184%,(3%),2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,Investment (-) / Redemption (+) of Surplus Cash,,-146106.00,,,2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,Ways & Means Advances,,0.00,,,2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,6,June,TOTAL FINANCING,1568936.15,280731.70,18%,(8%),2025-07-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/6/2025-2026.aspx
2025-2026,7,July,External Financing,23490.39,822.61,4 %,(30%),2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,Domestic Financing,1545445.76,467593.50,30%,(17%),2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,Market Borrowings,1153833.94,355583.68,3 1%,(15%),2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,Securities against Small Savings,343382.46,-4044.45,-1%,(12%),2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,State Provident Funds,5000.00,-3962.70,-79%,(-44%),2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,Special Deposits,0.00,-1566.26,,,2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,National Small Saving Fund,0.00,129589.24,,,2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,Savings Deposit and Certificates,200848.53,98259.16,49%,(31%),2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,Public Provident Funds,104814.02,-2071.46,-2%,(9%),2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,Investment In Securities,-304075.68,11553.10,-4%,(11%),2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,Income/Expenditure of NSSF,-1586.87,21848.44,-1377%,(-88%),2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,Others,40744.98,129237.27,317%,(-92%),2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,Cash Balance {Decrease(+)/Increase(-)},2484.38,4582.72,184%,(3%),2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,Investment (-) / Redemption (+) of Surplus Cash,,-141826.00,,,2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,Ways & Means Advances,,0.00,,,2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,7,July,TOTAL FINANCING,1568936.15,468416.11,30%,(17%),2025-08-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/7/2025-2026.aspx
2025-2026,8,August,External Financing,23490.39,1566.40,7%,(123%),2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,Domestic Financing,1545445.76,596586.05,39%,(26%),2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,Market Borrowings,1153833.94,425246.68,3 7%,(22%),2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,Securities against Small Savings,343382.46,66560.09,19%,(18%),2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,State Provident Funds,5000.00,-5394.87,-108%,(-64%),2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,Special Deposits,0.00,-3323.03,,,2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,National Small Saving Fund,0.00,89094.05,,,2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,Savings Deposit and Certificates,200848.53,113579.75,57%,(37%),2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,Public Provident Funds,104814.02,-1622.91,-2%,(10%),2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,Investment In Securities,-304075.68,-55967.96,18%,(17%),2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,Income/Expenditure of NSSF,-1586.87,33105.17,-2086%,(-216%),2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,Others,40744.98,136151.56,334%,(-98%),2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,Cash Balance {Decrease(+)/Increase(-)},2484.38,4582.57,184%,(3%),2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,Investment (-) / Redemption (+) of Surplus Cash,,-116431.00,,,2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,Ways & Means Advances,,0.00,,,2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,8,August,TOTAL FINANCING,1568936.15,598152.45,38%,(27%),2025-09-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/8/2025-2026.aspx
2025-2026,9,September,External Financing,23490.39,440.88,2%,(118%),2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,Domestic Financing,1545445.76,572681.91,37%,(29%),2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,Market Borrowings,1153833.94,380386.04,33%,(27%),2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,Securities against Small Savings,343382.46,95218.29,28%,(24%),2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,State Provident Funds,5000.00,-6372.19,-127%,(-85%),2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,Special Deposits,0.00,-3398.48,,,2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,National Small Saving Fund,0.00,141164.37,,,2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,Savings Deposit and Certificates,200848.53,151158.74,75%,(42%),2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,Public Provident Funds,104814.02,-1356.25,-1%,(11%),2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,Investment In Securities,-304075.68,-81080.15,27%,(23%),2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,Income/Expenditure of NSSF,-1586.87,72442.03,-4565%,(-976%),2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,Others,40744.98,151239.14,371%,(-125%),2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,Cash Balance {Decrease(+)/Increase(-)},2484.38,4582.74,184%,(3%),2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,Investment (-) / Redemption (+) of Surplus Cash,,-190138.00,,,2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,Ways & Means Advances,,0.00,,,2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,9,September,TOTAL FINANCING,1568936.15,573122.79,37%,(29%),2025-10-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/9/2025-2026.aspx
2025-2026,10,October,External Financing,23490.39,1355.68,6 %,(112%),2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,Domestic Financing,1545445.76,823788.38,53%,(46%),2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,Market Borrowings,1153833.94,557403.87,48 %,(33%),2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,Securities against Small Savings,343382.46,84333.50,25%,(29%),2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,State Provident Funds,5000.00,-7203.24,-144%,(-96%),2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,Special Deposits,0.00,-3358.06,,,2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,National Small Saving Fund,0.00,184978.91,,,2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,Savings Deposit and Certificates,200848.53,173911.76,87%,(47%),2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,Public Provident Funds,104814.02,-857.58,-1%,(11%),2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,Investment In Securities,-304075.68,-67492.81,22%,(28%),2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,Income/Expenditure of NSSF,-1586.87,79417.54,-5005%,(-1136%),2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,Others,40744.98,145384.84,357%,(-152%),2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,Cash Balance {Decrease(+)/Increase(-)},2484.38,4492.56,181%,(3%),2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,Investment (-) / Redemption (+) of Surplus Cash,,-142244.00,,,2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,Ways & Means Advances,,0.00,,,2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,10,October,TOTAL FINANCING,1568936.15,825144.06,53%,(47%),2025-11-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/10/2025-2026.aspx
2025-2026,11,November,External Financing,23490.39,-372.53,-2%,(106%),2025-12-15,2026-04-13,CONTROLLER GENERAL OF ACCOUNTS,https://cga.nic.in/MonthlyReport/Published/11/2025-2026.aspx
