year,month,month_numeric,date_stamp,fx_turnover_purchases_merchant_fcy_inr_spot,fx_turnover_purchases_merchant_fcy_inr_forward,fx_turnover_purchases_merchant_fcy_inr_forward_cancellation,fx_turnover_purchases_merchant_fcy_fcy_spot,fx_turnover_purchases_merchant_fcy_fcy_forward,fx_turnover_purchases_merchant_fcy_fcy_forward_cancellation,fx_turnover_purchases_merchant_total,fx_turnover_purchases_inter_bank_fcy_inr_spot,fx_turnover_purchases_inter_bank_fcy_inr_swap,fx_turnover_purchases_inter_bank_fcy_inr_forward,fx_turnover_purchases_inter_bank_fcy_fcy_spot,fx_turnover_purchases_inter_bank_fcy_fcy_swap,fx_turnover_purchases_inter_bank_fcy_fcy_forward,fx_turnover_purchases_inter_bank_total,fx_turnover_sales_merchant_fcy_inr_spot,fx_turnover_sales_merchant_fcy_inr_forward,fx_turnover_sales_merchant_fcy_inr_forward_cancellation,fx_turnover_sales_merchant_fcy_fcy_spot,fx_turnover_sales_merchant_fcy_fcy_forward,fx_turnover_sales_merchant_fcy_fcy_forward_cancellation,fx_turnover_sales_merchant_total,fx_turnover_sales_inter_bank_fcy_inr_spot,fx_turnover_sales_inter_bank_fcy_inr_swap,fx_turnover_sales_inter_bank_fcy_inr_forward,fx_turnover_sales_inter_bank_fcy_fcy_spot,fx_turnover_sales_inter_bank_fcy_fcy_swap,fx_turnover_sales_inter_bank_fcy_fcy_forward,fx_turnover_sales_inter_bank_total,released_on,updated_on,data_source,data_url
2022,August,8,2022-08-24,3339.4891,1476.7138,1890.22,453.5503,395.6886,368.1537,7923.8155,11554.5689,17701.0294,1472.859,6348.8375,1933.7323,385.9757,39397.0028,4036.6313,2233.7552,669.7683,457.3263,375.989,393.8642,8167.3343,11969.5102,14118.4053,1338.9062,6332.2028,1858.4255,385.9992,36003.4492,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-23,3942.0752,1506.2406,1504.2215,653.0244,711.8732,261.6331,8579.068,10931.1319,13506.5788,2755.9341,5276.7167,1845.6085,1083.2435,35399.2135,3497.6037,2944.1218,811.5785,650.0016,721.7609,292.7293,8917.7958,10755.3028,12980.3992,2223.0142,5279.8846,1808.5484,1080.9836,34128.1328,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-22,4608.2117,1977.5782,913.5732,777.5824,495.6813,127.3489,8899.9757,12960.8198,14867.1179,2582.7917,5253.1582,1588.6299,502.6374,37755.1549,4933.7346,2365.5016,1745.8441,763.9271,513.658,127.459,10450.1244,11842.8636,14171.0189,1776.6923,5352.226,1592.7896,502.6662,35238.2566,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-19,3205.3788,1387.8604,379.6382,197.054,179.1931,150.8127,5499.9372,11017.7129,14819.9597,1350.654,4219.1494,1946.646,376.0921,33730.2141,3623.4868,1146.5234,1303.0246,192.2595,180.9465,150.6791,6596.9199,10071.196,10666.1856,1631.9007,4236.8243,1924.4513,376.1763,28906.7342,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-18,4900.7252,1362.8297,1014.3982,289.4268,146.6816,141.2593,7855.3208,11569.3702,15451.6941,1751.6779,4556.4141,1855.2734,477.1899,35661.6196,4933.7551,2610.4721,627.0251,288.2755,148.6267,141.2758,8749.4303,11180.5432,13762.8707,1641.4296,4586.3313,1737.8482,477.2633,33386.2863,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-17,7447.4714,1554.5394,1466.413,286.8578,273.5431,334.8836,11363.7083,15225.2692,17208.035,1381.8843,5015.416,2202.3999,309.0498,41342.0542,6413.8975,2565.1344,1119.5037,286.6528,273.8949,335.3969,10994.4802,14287.52,18056.4317,2206.9499,5028.0558,2083.3916,309.0484,41971.3974,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-12,4230.173,948.8138,995.2032,214.5935,283.5364,182.078,6854.3979,10324.017,12094.0845,1045.1864,3570.2281,2628.4427,442.4863,30104.445,4215.5201,1744.7204,779.6247,214.5123,284.0112,181.985,7420.3737,9108.1296,11102.7234,1024.5783,3556.9259,2617.4154,441.9924,27851.765,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-11,2961.0858,1577.0399,1003.9138,251.3336,327.8457,273.0178,6394.2366,13502.9269,13795.4539,1930.0983,3725.6226,1572.9641,473.5253,35000.5911,4377.4555,2023.6315,704.0871,251.3353,318.6673,273.2948,7948.4715,12947.9526,13117.0862,1878.2358,3746.9662,1562.9069,473.621,33726.7687,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-10,5015.3984,1680.9901,1223.0561,309.095,271.5864,310.0278,8810.1538,12539.1439,13695.9373,990.315,4245.807,1703.2548,285.3595,33459.8175,4659.1896,2332.7269,630.9701,308.9765,273.6705,310.5656,8516.0992,12200.5589,14395.7318,978.3852,4269.1019,1738.7373,284.8645,33867.3796,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-08,3229.898,908.5863,1039.8086,178.7918,310.2639,252.4896,5919.8382,9730.2827,13244.6279,1038.3141,4366.4224,1641.7353,251.8937,30273.2761,3713.5401,1434.38,428.2049,179.5247,310.4317,252.0633,6318.1447,9782.5524,12069.2686,1270.8867,4372.545,1610.9097,251.6309,29357.7933,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-05,3398.8635,1559.7289,994.3865,260.0644,133.1176,172.0842,6518.2451,11954.3249,12967.5398,691.4778,3429.7507,1343.2068,211.1025,30597.4025,3308.3911,2164.7482,1152.0195,257.676,132.6513,171.9339,7187.42,11594.0642,13294.6363,851.7546,3414.6474,1326.5972,210.945,30692.6447,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-04,3335.18,1646.6851,1204.4981,199.2191,121.6314,149.912,6657.1257,16529.299,11978.3166,1206.8007,4137.4315,1323.0687,133.9257,35308.8422,3825.1761,2287.6256,908.3417,192.3109,121.8086,151.4911,7486.754,14386.9969,13134.5018,1473.2146,4060.5348,1235.9884,133.915,34425.1515,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-03,3112.4915,1629.4725,793.2231,208.5304,258.1919,219.0408,6220.9502,12116.4776,19995.5293,2398.7332,4535.903,1311.997,283.8206,40642.4607,4238.1696,2071.6478,872.2238,208.2741,257.852,219.1525,7867.3198,12386.4021,16234.7897,1614.849,4450.9942,1280.2179,283.9493,36251.2022,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-02,3770.0415,2193.4863,492.7564,296.9906,215.5607,142.2754,7111.1109,13961.1642,18748.8673,1549.1622,3845.2477,1372.0308,545.0737,40021.5459,3116.2263,2777.5238,997.0542,295.0631,202.1148,142.2382,7530.2204,14135.3484,18933.8307,1116.1499,3839.1078,1345.55,545.3759,39915.3627,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,August,8,2022-08-01,3111.5838,2040.2554,652.8839,230.5903,404.2527,282.6746,6722.2407,13909.0774,19727.1306,1021.5705,4627.7608,1455.8377,267.6793,41009.0563,3761.8337,2112.669,889.8117,229.8492,402.8926,281.0436,7678.0998,13484.2171,21448.9515,882.9476,4635.5894,1409.2698,267.7408,42128.7162,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-29,4376.3072,3790.0313,1621.2029,378.2255,556.921,617.5378,11340.2257,15792.3097,21013.9113,1325.9209,6479.3627,2745.6761,796.7586,48153.9393,4036.837,4139.8238,2229.1223,393.8967,557.4736,622.9533,11980.1067,15469.0153,20349.7587,1115.1451,6427.3933,2624.1169,796.7417,46782.171,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-28,3616.8918,1741.9371,1151.5654,557.3737,465.7225,485.181,8018.6715,15591.804,12086.6981,886.3988,6534.8519,2996.944,765.3999,38862.0967,3393.5239,2653.2286,1103.8278,556.5508,460.7926,485.5498,8653.4735,14646.9171,12382.0015,964.8013,6464.4528,3027.3463,764.8412,38250.3602,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-27,3646.9757,2980.0054,2958.6263,648.7467,925.204,1232.8204,12392.3785,15727.6432,15703.2628,889.8269,4861.2087,4429.3133,423.0726,42034.3275,4947.5566,3361.1765,2571.364,648.0201,920.9308,1233.5188,13682.5668,14822.5291,14383.9479,848.2566,4860.2038,4368.6666,423.1775,39706.7815,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-26,5660.4483,1245.6709,1187.9196,343.1306,361.2603,194.4785,8992.9082,11968.8079,16701.2302,1474.99,4938.8455,2302.9392,374.6544,37761.4672,3775.6608,2582.5734,764.7835,342.815,360.5921,194.3374,8020.7622,11548.3203,17003.899,1807.3325,4932.3001,2357.4089,375.0324,38024.2932,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-25,3662.2987,1424.2612,1119.1482,249.8753,238.2111,232.0239,6925.8184,10441.3898,13789.7972,1231.6563,5098.6945,1646.226,373.9506,32581.7144,3820.6163,2362.619,614.105,250.3217,242.2154,232.2024,7522.0798,10706.4736,12216.1204,1285.591,5111.4861,1640.9215,373.7263,31334.3189,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-22,3450.648,1038.7649,653.6719,372.4466,765.5597,335.6874,6616.7785,10802.8999,14411.3867,972.6331,5120.7559,2490.2323,677.933,34475.8409,3378.5748,1685.0943,857.4758,373.928,608.7706,335.9102,7239.7537,10707.171,16208.2276,624.987,4970.2473,2470.2429,678.2502,35659.126,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-21,3838.2762,1133.5515,664.0544,444.1699,273.5928,134.3742,6488.019,14362.9078,15390.0217,1486.9716,5316.4974,1748.7781,372.9343,38678.1109,3995.3578,2277.3078,814.2982,443.1708,375.2858,134.5053,8039.9257,11379.379,16886.4409,1694.8784,5161.1759,1669.7437,374.815,37166.4329,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-20,3023.0297,1453.9335,1207.5619,232.571,352.9175,209.4596,6479.4732,13389.3617,18717.846,1721.9772,4145.2671,2142.5368,571.6838,40688.6726,4737.3988,1702.9552,860.7354,230.5675,351.2793,209.6378,8092.574,11609.5424,19019.3408,1816.5823,4152.1966,2081.9919,571.2111,39250.8651,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-19,3806.5632,2339.6022,781.6501,186.6775,284.1183,119.7606,7518.3719,13006.8467,18197.558,1460.559,4740.4686,2130.3212,1042.2871,40578.0406,3248.6395,1709.6626,2002.0038,187.4702,284.9397,120.0151,7552.7309,11860.7566,19399.826,2077.7041,4875.5861,2115.3287,1043.3988,41372.6003,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-18,2969.1116,1758.3813,964.656,155.4895,355.531,296.3895,6499.5589,14838.6975,16006.624,1240.2262,5541.8487,1660.4109,459.3689,39747.1762,4576.3169,2308.9877,662.2173,161.615,355.2383,297.07,8361.4452,13771.5745,16510.3314,1311.0502,5634.5367,1630.5493,459.5067,39317.5488,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-15,3256.833,1434.4818,530.6678,403.1285,247.8744,363.6418,6236.6273,14147.7834,26795.8979,1579.0511,4440.7935,1626.5136,321.0013,48911.0408,3447.8742,2024.9188,1031.541,401.2954,266.5137,362.5914,7534.7345,13187.5052,18060.2509,1332.8536,4458.5157,1584.4666,321.1578,38944.7498,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-14,2889.501,1375.2868,594.5188,426.8326,318.86,315.5754,5920.5746,13102.7175,17520.1121,1573.7926,5019.0544,1994.7329,417.8914,39628.3009,3533.9147,2370.0269,913.7759,362.7509,305.9458,315.705,7802.1192,11328.862,16883.6392,1350.8323,5061.0436,1936.941,418.6458,36979.9639,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-13,2856.0191,989.6563,835.0279,387.7828,228.2573,345.885,5642.6284,13679.9449,14395.2662,1160.2977,4906.0055,2222.8092,575.9177,36940.2412,3727.512,2254.7015,442.0968,386.0414,220.9526,346.9458,7378.2501,11929.8536,15701.8035,1467.1184,4898.2772,2212.4713,576.5751,36786.0991,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-12,2912.0646,1554.6957,459.9357,157.0152,379.0691,240.4301,5703.2104,11155.4139,13000.5211,1105.807,5553.6839,2401.3296,619.779,33836.5345,3389.3697,2073.8246,697.785,156.8784,360.0949,239.1985,6917.1511,9867.6908,13907.9233,836.1324,5548.8391,2350.0992,619.3236,33130.0084,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-11,3260.4126,1087.7459,661.7639,210.9832,207.2791,183.0375,5611.2222,10536.6976,11264.1319,1339.6352,4208.9226,1628.23,138.4882,29116.1055,3490.095,1840.2375,615.0172,210.767,208.1255,182.8268,6547.069,9568.2781,11843.9604,1505.9549,4200.7649,1562.6215,138.3137,28819.8935,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-08,3377.4851,747.1572,323.1231,288.3428,337.2957,180.6931,5254.097,8954.8327,11299.9169,984.621,4714.263,1865.3302,401.8072,28220.771,3122.8754,1257.6455,633.5866,288.5891,282.3051,200.8868,5785.8885,8239.4054,12082.168,1094.2985,4699.0093,1692.9834,401.4839,28209.3485,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-07,3009.133,1619.4767,1073.6644,137.2509,237.6115,317.3593,6394.4958,12065.6003,14795.2467,987.235,4597.9033,1844.9106,478.9687,34769.8646,3611.5457,2382.182,649.5762,137.4547,257.6304,319.9293,7358.3183,11161.2869,16682.0248,1015.5027,4602.0813,1750.2822,479.1661,35690.344,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-06,3084.8392,715.5607,964.7743,264.9403,324.9226,281.6617,5636.6988,11700.4597,13102.5877,1791.9171,6057.1999,1699.6997,299.6358,34651.4999,3372.3119,1827.8608,646.0335,259.1748,297.8903,281.5903,6684.8616,10355.4123,13916.1425,1781.4402,5986.3039,1647.6012,300.0217,33986.9218,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-05,3024.3369,929.8249,482.386,340.0623,371.5471,266.6779,5414.8351,12687.9742,17109.2972,1548.7614,6122.1591,1904.3323,286.2347,39658.7589,4546.038,2094.4452,542.6485,340.7358,358.2376,266.2957,8148.4008,11168.2163,15621.8499,1224.5275,6123.0683,1840.8969,285.5878,36264.1467,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-04,1208.5197,441.9611,689.2723,143.7498,168.3809,173.2428,2825.1266,7897.4654,7650.6411,1740.917,2477.1336,536.9242,186.411,20489.4923,1768.4433,1466.3207,513.4813,146.4789,165.0336,173.2325,4232.9903,7331.4963,7077.3804,1288.2851,2477.3486,586.8639,165.8869,18927.2612,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,July,7,2022-07-01,4002.6719,976.6524,794.0218,323.2696,231.0254,183.6619,6511.303,15177.604,18330.2038,1462.9959,4160.8724,1437.6651,567.9824,41137.3236,4329.0496,2356.6897,516.3547,302.052,263.9798,183.7535,7951.8793,13696.4861,17470.0354,1724.2514,4092.9388,1377.0864,567.6288,38928.4269,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-30,6045.9571,2829.5159,1255.562,507.3074,281.4377,454.0889,11373.869,18891.5281,24474.8225,1202.8408,4648.91,3106.7406,529.4977,52854.3397,3720.9474,3581.3935,2891.9528,495.5477,329.5611,461.023,11480.4255,17841.5378,21484.4301,1709.0184,4657.6805,3001.2565,530.2629,49224.1862,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-29,4151.4904,2284.3959,1555.6482,481.7666,521.2653,228.6141,9223.1805,15043.1758,15583.4617,1546.6655,4805.766,3279.9193,433.8687,40692.857,4530.0943,3184.1621,1591.7399,482.4183,561.9232,229.0947,10579.4325,12805.0639,16358.0531,1476.2117,4740.7585,3216.1607,434.0568,39030.3047,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-28,5268.938,3814.4065,3174.1658,782.6769,989.7222,988.025,15017.9344,21335.2898,17840.285,2330.8157,5907.4891,4086.1666,477.8347,51977.8809,4552.5796,4657.3114,2665.8288,781.8866,986.8848,990.4954,14634.9866,20557.2939,19342.6862,1888.4097,5906.9095,4080.9712,477.7845,52254.055,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-27,4706.9707,1571.8874,1950.0014,210.5692,222.6318,240.807,8902.8675,9389.3192,12559.9955,549.9615,3803.3238,2180.8133,534.1825,29017.5958,4191.4948,3150.9015,973.6177,204.1062,311.3472,242.7559,9074.2233,9026.9626,12526.8553,982.999,3752.8036,2078.8177,534.2622,28902.7004,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-24,4034.2601,1582.9944,614.3138,370.3522,190.7159,132.155,6924.7914,10324.0586,17791.3912,1243.9125,3736.0099,2701.039,391.8602,36188.2714,4836.4679,1692.3043,996.4789,371.795,197.766,132.3664,8227.1785,9958.3981,16153.9462,889.623,3702.3203,2666.8097,391.7922,33762.8895,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-23,4434.2899,1432.5942,1048.1004,260.9492,251.5036,265.43,7692.8673,14147.8984,18540.7941,707.8817,4128.8578,1755.5939,173.703,39454.7289,4340.2235,2361.4444,1111.0756,263.202,249.1862,265.0125,8590.1442,12205.4672,18625.596,806.3414,4126.5979,1710.5706,173.7534,37648.3265,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-22,3692.1635,2080.5662,1233.8803,221.8493,314.864,134.5808,7677.9041,13031.5731,18290.4165,1471.211,4435.9842,2072.7062,267.6785,39569.5695,4445.7824,2141.5172,1056.2356,219.6081,315.6024,135.4627,8314.2084,12107.3336,21279.2903,1549.9404,4443.2547,2044.8307,267.7836,41692.4333,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-21,2909.6465,1144.3888,612.8941,276.9208,149.0542,101.6162,5194.5206,12029.2868,18177.087,3459.956,4160.744,2306.3105,371.9003,40505.2846,4812.5553,1171.4196,670.1885,278.4907,147.8298,111.7112,7192.1951,10823.2374,23664.3677,2304.3922,4166.7958,2274.6047,371.8342,43605.232,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-20,2241.4135,954.2979,788.71,118.9674,81.3326,160.3731,4345.0945,7021.7951,9344.699,957.323,2408.7245,628.0203,122.362,20482.9239,2008.5601,2064.0486,455.5398,120.0217,86.5323,160.511,4895.2135,6894.7711,9888.9762,966.6505,2390.1093,670.1533,122.3347,20932.9951,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-17,4349.597,1894.2364,1095.9836,281.3484,237.823,268.5752,8127.5636,10642.1083,13976.5497,3113.7299,4191.9545,2024.3343,202.7597,34151.4364,4749.5286,2060.7268,1224.5842,277.3915,306.629,253.0987,8871.9588,10171.7909,12707.9565,1415.0624,4124.1784,2000.9529,202.7496,30622.6907,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-16,3300.2559,990.2746,415.1045,322.8719,262.2695,240.8083,5531.5847,8373.376,17136.5433,3166.1769,7600.6438,2012.7069,797.3167,39086.7636,3371.3833,1703.5125,590.2429,320.3719,273.8511,241.2179,6500.5796,8189.0878,12611.3691,1799.2844,7579.1585,1989.574,797.7604,32966.2342,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-15,2960.7633,1524.3724,1100.8922,323.0491,266.1931,293.299,6468.5691,10998.8631,17240.6401,2347.3774,4885.0053,1773.3003,480.2065,37725.3927,4710.5145,2015.6922,576.6999,321.5961,272.6886,293.7157,8190.907,10849.1951,14341.192,1347.7856,4879.9995,1764.5619,480.069,33662.8031,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-14,3013.8124,876.8247,1165.6204,314.5215,221.2504,233.9143,5825.9437,10457.9027,17538.3177,3143.633,5268.6167,1946.5842,518.2029,38873.2572,3907.5307,2581.5318,881.7215,313.6675,225.6487,234.2828,8144.383,9944.1015,16679.929,1768.9216,5260.2217,1938.712,514.2951,36106.1809,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-13,2825.7137,1212.941,707.3816,139.542,376.242,319.5893,5581.4096,16032.6007,21591.185,3964.888,5245.1905,1942.2185,279.1502,49055.2329,3501.7903,2869.5931,541.7226,127.8143,407.2246,335.7496,7783.8945,14777.1,21540.9104,2724.6465,5280.0981,1972.6684,279.0728,46574.4962,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-10,3031.3832,1418.6334,1106.8754,316.0596,190.6648,118.8051,6182.4215,9342.3735,21123.5843,2667.7181,4734.0879,1787.6558,303.4744,39958.894,4100.025,2001.7006,475.9163,312.7005,182.3747,118.39,7191.1071,8747.7922,18721.5046,1700.4456,4741.8229,1752.288,303.76,35967.6133,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-09,2582.5476,1137.0954,918.9014,208.5537,186.1493,193.1941,5226.4415,10542.1191,17892.9615,3179.663,3879.8586,1705.3974,149.2295,37349.2291,3592.0583,2258.6328,244.5082,210.6261,187.5565,193.6843,6687.0662,9512.4821,15477.2902,3763.1444,3884.3805,1695.9219,149.2814,34482.5005,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-08,2808.0211,1147.384,518.3469,171.516,165.0208,224.991,5035.2798,10609.8329,17158.7294,2865.304,4135.8213,1394.9988,233.3943,36398.0807,3619.3643,1982.3977,321.0958,198.3628,204.4203,202.0215,6527.6624,10073.6139,14426.141,1611.539,4182.8386,1393.8051,233.4137,31921.3513,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2022,June,6,2022-06-07,2600.5177,1003.0066,654.9507,178.7314,288.1685,178.5735,4903.9484,8858.4892,11485.1421,2329.8874,4410.889,2535.0491,416.0777,30035.5345,3357.6063,1278.9506,803.4181,179.2972,287.6373,182.4355,6089.345,8732.2082,10535.5386,1286.7268,4379.6631,2436.5658,415.7584,27786.4609,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
